dataset,subject_id,subject_key,missing_for,image_path,output_path,dataset_code,session_id
OASIS1,OAS1_0289_MR1,OAS1_0289_MR1,synthseg,,,,
OASIS1,OAS1_0292_MR1,OAS1_0292_MR1,synthseg,,,,
OASIS1,OAS1_0293_MR1,OAS1_0293_MR1,synthseg,,,,
OASIS1,OAS1_0299_MR1,OAS1_0299_MR1,synthseg,,,,
OASIS1,OAS1_0301_MR1,OAS1_0301_MR1,synthseg,,,,
OASIS1,OAS1_0303_MR1,OAS1_0303_MR1,synthseg,,,,
OASIS1,OAS1_0309_MR1,OAS1_0309_MR1,synthseg,,,,
OASIS1,OAS1_0317_MR1,OAS1_0317_MR1,synthseg,,,,
OASIS1,OAS1_0322_MR1,OAS1_0322_MR1,synthseg,,,,
OASIS1,OAS1_0323_MR1,OAS1_0323_MR1,synthseg,,,,
OASIS1,OAS1_0326_MR1,OAS1_0326_MR1,synthseg,,,,
OASIS1,OAS1_0330_MR1,OAS1_0330_MR1,synthseg,,,,
OASIS1,OAS1_0332_MR1,OAS1_0332_MR1,synthseg,,,,
OASIS1,OAS1_0337_MR1,OAS1_0337_MR1,synthseg,,,,
OASIS1,OAS1_0338_MR1,OAS1_0338_MR1,synthseg,,,,
OASIS1,OAS1_0341_MR1,OAS1_0341_MR1,synthseg,,,,
OASIS1,OAS1_0342_MR1,OAS1_0342_MR1,synthseg,,,,
OASIS1,OAS1_0343_MR1,OAS1_0343_MR1,synthseg,,,,
OASIS1,OAS1_0345_MR1,OAS1_0345_MR1,synthseg,,,,
OASIS1,OAS1_0354_MR1,OAS1_0354_MR1,synthseg,,,,
OASIS1,OAS1_0355_MR1,OAS1_0355_MR1,synthseg,,,,
OASIS1,OAS1_0356_MR1,OAS1_0356_MR1,synthseg,,,,
OASIS1,OAS1_0357_MR1,OAS1_0357_MR1,synthseg,,,,
OASIS1,OAS1_0358_MR1,OAS1_0358_MR1,synthseg,,,,
OASIS1,OAS1_0363_MR1,OAS1_0363_MR1,synthseg,,,,
OASIS1,OAS1_0365_MR1,OAS1_0365_MR1,synthseg,,,,
OASIS1,OAS1_0366_MR1,OAS1_0366_MR1,synthseg,,,,
OASIS1,OAS1_0367_MR1,OAS1_0367_MR1,synthseg,,,,
OASIS1,OAS1_0369_MR1,OAS1_0369_MR1,synthseg,,,,
OASIS1,OAS1_0371_MR1,OAS1_0371_MR1,synthseg,,,,
OASIS1,OAS1_0372_MR1,OAS1_0372_MR1,synthseg,,,,
OASIS1,OAS1_0378_MR1,OAS1_0378_MR1,synthseg,,,,
OASIS1,OAS1_0381_MR1,OAS1_0381_MR1,synthseg,,,,
OASIS1,OAS1_0398_MR1,OAS1_0398_MR1,synthseg,,,,
OASIS1,OAS1_0401_MR1,OAS1_0401_MR1,synthseg,,,,
OASIS1,OAS1_0404_MR1,OAS1_0404_MR1,synthseg,,,,
OASIS1,OAS1_0422_MR1,OAS1_0422_MR1,synthseg,,,,
OASIS1,OAS1_0423_MR1,OAS1_0423_MR1,synthseg,,,,
OASIS1,OAS1_0426_MR1,OAS1_0426_MR1,synthseg,,,,
OASIS1,OAS1_0428_MR1,OAS1_0428_MR1,synthseg,,,,
OASIS1,OAS1_0433_MR1,OAS1_0433_MR1,synthseg,,,,
OASIS1,OAS1_0438_MR1,OAS1_0438_MR1,synthseg,,,,
OASIS1,OAS1_0443_MR1,OAS1_0443_MR1,synthseg,,,,
OASIS1,OAS1_0445_MR1,OAS1_0445_MR1,synthseg,,,,
OASIS1,OAS1_0446_MR1,OAS1_0446_MR1,synthseg,,,,
OASIS1,OAS1_0449_MR1,OAS1_0449_MR1,synthseg,,,,
OASIS1,OAS1_0455_MR1,OAS1_0455_MR1,synthseg,,,,
OASIS1,OAS1_0456_MR1,OAS1_0456_MR1,synthseg,,,,
OASIS1,OAS1_0457_MR1,OAS1_0457_MR1,synthseg,,,,
OASIS3,OAS30005,OAS30005,fastsurfer,,,,
OASIS3,OAS30009,OAS30009,fastsurfer,,,,
OASIS3,OAS30059,OAS30059,fastsurfer,,,,
OASIS3,OAS30079,OAS30079,fastsurfer,,,,
OASIS3,OAS30131,OAS30131,fastsurfer,,,,
OASIS3,OAS30188,OAS30188,fastsurfer,,,,
OASIS3,OAS30192,OAS30192,fastsurfer,,,,
OASIS3,OAS30211,OAS30211,fastsurfer,,,,
OASIS3,OAS30213,OAS30213,fastsurfer,,,,
OASIS3,OAS30230,OAS30230,fastsurfer,,,,
OASIS3,OAS30231,OAS30231,fastsurfer,,,,
OASIS3,OAS30241,OAS30241,fastsurfer,,,,
OASIS3,OAS30278,OAS30278,fastsurfer,,,,
OASIS3,OAS30285,OAS30285,fastsurfer,,,,
OASIS3,OAS30297,OAS30297,fastsurfer,,,,
OASIS3,OAS30411,OAS30411,fastsurfer,,,,
OASIS3,OAS30419,OAS30419,fastsurfer,,,,
OASIS3,OAS30429,OAS30429,fastsurfer,,,,
OASIS3,OAS30452,OAS30452,fastsurfer,,,,
OASIS3,OAS30588,OAS30588,fastsurfer,,,,
OASIS3,OAS30668,OAS30668,fastsurfer,,,,
OASIS3,OAS30673,OAS30673,fastsurfer,,,,
OASIS3,OAS30701,OAS30701,fastsurfer,,,,
OASIS3,OAS30709,OAS30709,fastsurfer,,,,
OASIS3,OAS30786,OAS30786,fastsurfer,,,,
OASIS3,OAS30857,OAS30857,fastsurfer,,,,
OASIS3,OAS30922,OAS30922,fastsurfer,,,,
OASIS3,OAS30963,OAS30963,fastsurfer,,,,
OASIS3,OAS31059,OAS31059,fastsurfer,,,,
OASIS3,OAS31064,OAS31064,fastsurfer,,,,
OASIS3,OAS31065,OAS31065,fastsurfer,,,,
OASIS3,OAS31072,OAS31072,fastsurfer,,,,
OASIS3,OAS31081,OAS31081,fastsurfer,,,,
OASIS3,OAS31099,OAS31099,fastsurfer,,,,
OASIS3,OAS31137,OAS31137,fastsurfer,,,,
OASIS3,OAS31157,OAS31157,fastsurfer,,,,
OASIS3,OAS31219,OAS31219,fastsurfer,,,,
OASIS3,OAS31234,OAS31234,fastsurfer,,,,
OASIS3,OAS31237,OAS31237,fastsurfer,,,,
OASIS3,OAS31338,OAS31338,fastsurfer,,,,
OASIS3,OAS31371,OAS31371,fastsurfer,,,,
OASIS3,OAS31447,OAS31447,fastsurfer,,,,
